loss,accuracy,val_loss,val_accuracy
0.15071193873882294,0.9547844529151917,0.1378176063299179,0.9579611420631409
0.09220792353153229,0.9645986557006836,0.11848029494285583,0.9605885148048401
0.07122796028852463,0.9719593524932861,0.11898476630449295,0.9632159471511841
0.0557074211537838,0.9793199896812439,0.14124497771263123,0.9542827010154724
0.05077323690056801,0.9814230799674988,0.1483696848154068,0.9637414813041687
0.04811153933405876,0.9842271208763123,0.13819171488285065,0.9684708118438721
0.03823540359735489,0.985629141330719,0.13478471338748932,0.9626904726028442
0.03465679660439491,0.9879074692726135,0.1395190954208374,0.9642669558525085
0.03187411651015282,0.9861549139022827,0.18055610358715057,0.9647924304008484
0.02634246274828911,0.9905362725257874,0.17270347476005554,0.9658433794975281
0.03173214942216873,0.9880827069282532,0.16229161620140076,0.9658433794975281
0.027683360502123833,0.9894847273826599,0.1667466163635254,0.9647924304008484
0.019747450947761536,0.9935156106948853,0.1579861044883728,0.9668943881988525
0.02919071912765503,0.9886084794998169,0.1650613248348236,0.9632159471511841
0.02639860101044178,0.9884332418441772,0.18229539692401886,0.9611140489578247
0.02522597648203373,0.9914125204086304,0.156955286860466,0.9626904726028442
0.02329462207853794,0.9924640655517578,0.1556786149740219,0.9590120911598206
0.022547241300344467,0.9914125204086304,0.18755902349948883,0.9637414813041687
0.0181624386459589,0.9929898381233215,0.20383450388908386,0.9637414813041687
0.03036656230688095,0.9880827069282532,0.13204313814640045,0.9605885148048401
0.02486281469464302,0.9901857972145081,0.14955952763557434,0.9637414813041687
0.020311184227466583,0.9921135902404785,0.2055286020040512,0.9679453372955322
0.025287920609116554,0.9900104999542236,0.18318673968315125,0.9637414813041687
0.019615113735198975,0.9928146004676819,0.1949785202741623,0.9653179049491882
0.012281803414225578,0.9959691762924194,0.22125205397605896,0.9653179049491882
0.010140594094991684,0.9970206618309021,0.26141390204429626,0.9605885148048401
0.016741497442126274,0.9929898381233215,0.2201780527830124,0.9621649980545044
0.01869765855371952,0.9945670962333679,0.22021961212158203,0.9684708118438721
0.01575540378689766,0.994041383266449,0.22301851212978363,0.9637414813041687
0.012575458735227585,0.9945670962333679,0.24874405562877655,0.9626904726028442
0.0181551706045866,0.9929898381233215,0.1986532062292099,0.9621649980545044
0.021767718717455864,0.9924640655517578,0.17750324308872223,0.9637414813041687
0.014364968053996563,0.9945670962333679,0.2320498675107956,0.9653179049491882
0.027684679254889488,0.9896600246429443,0.21198821067810059,0.9542827010154724
0.023099908605217934,0.9922888278961182,0.2174234390258789,0.9632159471511841
0.02238338068127632,0.9919382929801941,0.2222624272108078,0.9579611420631409
0.01796255260705948,0.994041383266449,0.20358963310718536,0.9626904726028442
0.014789246954023838,0.9943918585777283,0.24065276980400085,0.9605885148048401
0.008120057173073292,0.9973711967468262,0.2513629198074341,0.9621649980545044
0.007117635570466518,0.9978969693183899,0.2549929618835449,0.9658433794975281
0.0030334116891026497,0.999123752117157,0.30398744344711304,0.9626904726028442
0.02244679071009159,0.9924640655517578,0.22404876351356506,0.9569101333618164
0.022268101572990417,0.9919382929801941,0.2070636749267578,0.9611140489578247
0.018034590408205986,0.994041383266449,0.21983037889003754,0.9637414813041687
0.013682462275028229,0.9959691762924194,0.22753684222698212,0.9600630402565002
0.010833632200956345,0.9963196516036987,0.20649060606956482,0.9626904726028442
0.005075766704976559,0.9980722069740295,0.27508744597435,0.9647924304008484
0.01216848473995924,0.9961444139480591,0.24863556027412415,0.9626904726028442
0.01417473703622818,0.9950928688049316,0.25583523511886597,0.9621649980545044
0.015491193160414696,0.9942166209220886,0.24616241455078125,0.9569101333618164
0.012420262210071087,0.9959691762924194,0.263919472694397,0.9605885148048401
0.01447299588471651,0.9954434037208557,0.31539449095726013,0.9532317519187927
0.014205870218575,0.9952681660652161,0.3163034915924072,0.9553337097167969
0.014732219278812408,0.994917631149292,0.25802063941955566,0.9579611420631409
0.009024410508573055,0.9975464344024658,0.3119578957557678,0.9579611420631409
0.01012070570141077,0.995793879032135,0.24398048222064972,0.9605885148048401
0.008799531497061253,0.9961444139480591,0.27377212047576904,0.9584866166114807
0.018535882234573364,0.9935156106948853,0.23623718321323395,0.9537572264671326
0.0142090804874897,0.9959691762924194,0.23722174763679504,0.9621649980545044
0.006681233178824186,0.9982474446296692,0.2550327777862549,0.9621649980545044
0.012499617412686348,0.9964948892593384,0.20386463403701782,0.9663689136505127
0.011209571734070778,0.9959691762924194,0.25627750158309937,0.9642669558525085
0.011885138228535652,0.9964948892593384,0.29254260659217834,0.9600630402565002
0.019252950325608253,0.9942166209220886,0.21735098958015442,0.9558591842651367
0.02034754492342472,0.9933403730392456,0.23603391647338867,0.9600630402565002
0.02520901709794998,0.9926393032073975,0.20731668174266815,0.9595375657081604
0.0184747613966465,0.9936908483505249,0.2296009063720703,0.9637414813041687
0.012758682481944561,0.995793879032135,0.25047120451927185,0.9621649980545044
0.013641536235809326,0.994917631149292,0.2377704232931137,0.9632159471511841
0.010301852598786354,0.9964948892593384,0.23523126542568207,0.9621649980545044
0.010411257855594158,0.9966701865196228,0.2459421008825302,0.9584866166114807
0.005118099041283131,0.9978969693183899,0.275083065032959,0.9637414813041687
0.0033840988762676716,0.9984227418899536,0.3157186806201935,0.9590120911598206
0.02216307632625103,0.9933403730392456,0.2096962183713913,0.9632159471511841
0.006273754872381687,0.9978969693183899,0.24770361185073853,0.9653179049491882
0.004104591440409422,0.9985979795455933,0.2716914117336273,0.9637414813041687
0.0034292442724108696,0.9989484548568726,0.30355823040008545,0.9611140489578247
0.03054855577647686,0.9891342520713806,0.2088979184627533,0.9579611420631409
0.03549810126423836,0.9875569343566895,0.21795359253883362,0.9558591842651367
0.021119555458426476,0.9910620450973511,0.21714262664318085,0.9590120911598206
0.010253391228616238,0.9963196516036987,0.30783581733703613,0.9542827010154724
0.012651198543608189,0.9956186413764954,0.27323076128959656,0.9642669558525085
0.012617641128599644,0.9945670962333679,0.24724923074245453,0.9600630402565002
0.011385860852897167,0.9963196516036987,0.31318023800849915,0.9558591842651367
0.01870724931359291,0.9942166209220886,0.20813912153244019,0.9574356079101562
0.019762059673666954,0.9938660860061646,0.25153791904449463,0.9548081755638123
0.013473722152411938,0.9956186413764954,0.25270020961761475,0.9616395235061646
0.014573539607226849,0.9942166209220886,0.24346652626991272,0.9632159471511841
0.013702242635190487,0.9954434037208557,0.22233882546424866,0.9600630402565002
0.007230768911540508,0.9973711967468262,0.2981134057044983,0.9611140489578247
0.008789707906544209,0.9963196516036987,0.2638484239578247,0.9600630402565002
