accuracy,loss,val_accuracy,val_loss
0.9914819002151489,0.03039279580116272,0.9917324185371399,0.03261789306998253
0.9956156611442566,0.013658391311764717,0.9947388172149658,0.027431005612015724
0.9966177940368652,0.008133943192660809,0.9939872026443481,0.044357433915138245
0.9969936013221741,0.010338272899389267,0.9928598403930664,0.033806998282670975
0.9984968304634094,0.004849907476454973,0.9924840331077576,0.035178229212760925
0.9991231560707092,0.0027984934858977795,0.9936113953590393,0.043376512825489044
0.9978704452514648,0.005226908717304468,0.9947388172149658,0.03757881000638008
0.9981210231781006,0.0038017414044588804,0.9947388172149658,0.051579564809799194
0.9989978671073914,0.003913729451596737,0.994363009929657,0.04116809368133545
0.9994989633560181,0.0015257381601259112,0.9958662390708923,0.046469081193208694
0.999749481678009,0.000855464895721525,0.9939872026443481,0.06197008118033409
0.9992483854293823,0.0021534336265176535,0.9924840331077576,0.050826314836740494
0.9987473487854004,0.0025795362889766693,0.9902292490005493,0.05121811851859093
0.9984968304634094,0.004269171506166458,0.9932356476783752,0.053948599845170975
0.9987473487854004,0.004206154029816389,0.9928598403930664,0.05197059363126755
0.9982462525367737,0.005163554102182388,0.9921082258224487,0.06344319134950638
0.9974946975708008,0.007392397150397301,0.9932356476783752,0.053189925849437714
0.9982462525367737,0.0050163972191512585,0.9947388172149658,0.04739297181367874
0.9981210231781006,0.006193911656737328,0.991356611251831,0.056198250502347946
0.9988725781440735,0.003115337807685137,0.9921082258224487,0.07105664908885956
0.9987473487854004,0.004382820334285498,0.9917324185371399,0.04767101630568504
0.9978704452514648,0.005854716990143061,0.9924840331077576,0.038053661584854126
0.9981210231781006,0.0035726800560951233,0.9939872026443481,0.050822824239730835
0.9984968304634094,0.0057977912947535515,0.9936113953590393,0.046201191842556
0.9983715415000916,0.004118345677852631,0.9954904317855835,0.03695521503686905
0.9996241927146912,0.0017042841063812375,0.9921082258224487,0.05593007802963257
0.9996241927146912,0.0017032771138474345,0.990980863571167,0.0646708607673645
0.9986220598220825,0.003836160758510232,0.9917324185371399,0.0495137944817543
0.9992483854293823,0.002337423386052251,0.990980863571167,0.0686018243432045
0.9993736743927002,0.0016355086117982864,0.9917324185371399,0.06500479578971863
0.9992483854293823,0.001477597514167428,0.9939872026443481,0.05595758184790611
0.9991231560707092,0.002821385394781828,0.9921082258224487,0.06789010018110275
0.9987473487854004,0.0055409991182386875,0.9917324185371399,0.05637314170598984
0.9993736743927002,0.002147022867575288,0.988726019859314,0.04668603092432022
0.9982462525367737,0.00543232774361968,0.991356611251831,0.05570896714925766
0.9971188902854919,0.007734949700534344,0.9917324185371399,0.06117355078458786
0.9969936013221741,0.008727735839784145,0.990980863571167,0.04454578831791878
0.9988725781440735,0.0030565850902348757,0.9917324185371399,0.04684286564588547
0.9993736743927002,0.0010979193029925227,0.9924840331077576,0.057047486305236816
0.9998747110366821,0.0005135253304615617,0.9921082258224487,0.06335563212633133
1.0,0.00026564832660369575,0.9924840331077576,0.06278503686189651
1.0,0.00014553115761373192,0.9921082258224487,0.06697782129049301
1.0,6.26604596618563e-05,0.9928598403930664,0.07107945531606674
1.0,4.377551522338763e-05,0.991356611251831,0.08097398281097412
0.9998747110366821,0.0004942867089994252,0.991356611251831,0.07303643226623535
0.9993736743927002,0.001907931175082922,0.988726019859314,0.08259085565805435
0.9984968304634094,0.006262669805437326,0.991356611251831,0.061261165887117386
0.9973694086074829,0.008563822135329247,0.9932356476783752,0.045410409569740295
0.9971188902854919,0.007511303294450045,0.9917324185371399,0.03913276270031929
0.9976199269294739,0.005303758662194014,0.9921082258224487,0.0535978339612484
0.9992483854293823,0.0020145121961832047,0.990980863571167,0.05546596646308899
0.9994989633560181,0.0013604863779619336,0.9928598403930664,0.06313632428646088
0.9988725781440735,0.004401225131005049,0.991356611251831,0.0736190676689148
0.9987473487854004,0.00467676343396306,0.9894776344299316,0.0516078919172287
0.9987473487854004,0.0021472126245498657,0.990980863571167,0.07388652861118317
1.0,0.0003314127679914236,0.990980863571167,0.07651854306459427
0.9998747110366821,0.00047229064512066543,0.9921082258224487,0.09414910525083542
0.9977452158927917,0.007122592534869909,0.9864712357521057,0.056049734354019165
0.9974946975708008,0.007421156857162714,0.9875986576080322,0.06400862336158752
0.9988725781440735,0.004107776563614607,0.988726019859314,0.06380375474691391
0.9986220598220825,0.0033356226049363613,0.9924840331077576,0.07304773479700089
0.9982462525367737,0.007402416784316301,0.9924840331077576,0.043329980224370956
0.9989978671073914,0.002806411823257804,0.9936113953590393,0.047138530761003494
0.9996241927146912,0.0010536261834204197,0.9932356476783752,0.053926847875118256
0.999749481678009,0.0006068220245651901,0.9921082258224487,0.06316868960857391
0.9998747110366821,0.0005168821662664413,0.9928598403930664,0.06819561123847961
1.0,0.00013875043077860028,0.9917324185371399,0.0722450241446495
1.0,5.7153418310917914e-05,0.9921082258224487,0.07898727059364319
1.0,3.923265467165038e-05,0.9921082258224487,0.082280233502388
1.0,3.826391912298277e-05,0.9917324185371399,0.08537756651639938
0.999749481678009,0.0006667374400421977,0.9921082258224487,0.07805503159761429
0.9984968304634094,0.005993069149553776,0.9917324185371399,0.04053249955177307
0.9973694086074829,0.006754118017852306,0.990980863571167,0.07577743381261826
0.9978704452514648,0.007707938551902771,0.9894776344299316,0.06102340668439865
0.9981210231781006,0.0075823357328772545,0.990980863571167,0.0581955648958683
0.9984968304634094,0.0040891701355576515,0.9917324185371399,0.060223132371902466
0.9989978671073914,0.00324041279964149,0.9894776344299316,0.07337255775928497
0.9986220598220825,0.0030053281225264072,0.9917324185371399,0.07713749259710312
0.9988725781440735,0.0034973211586475372,0.9924840331077576,0.07479008287191391
0.9992483854293823,0.0019516447791829705,0.9906050562858582,0.07493366301059723
0.9991231560707092,0.0023383526131510735,0.9921082258224487,0.08253564685583115
0.9989978671073914,0.002499012043699622,0.9921082258224487,0.06658767908811569
0.9982462525367737,0.0060338666662573814,0.991356611251831,0.06556655466556549
0.9976199269294739,0.004935550503432751,0.9924840331077576,0.05227170139551163
0.9991231560707092,0.003396205371245742,0.991356611251831,0.05376363918185234
0.9994989633560181,0.001787553890608251,0.9932356476783752,0.06548396497964859
0.9991231560707092,0.0016261190176010132,0.9902292490005493,0.07350849360227585
0.9991231560707092,0.0027360653039067984,0.9906050562858582,0.07193393260240555
0.9987473487854004,0.003978722263127565,0.9902292490005493,0.06683150678873062
0.9984968304634094,0.00463394820690155,0.9921082258224487,0.06513245403766632
0.9982462525367737,0.006301704328507185,0.9936113953590393,0.05378813296556473
0.9993736743927002,0.0015535233542323112,0.9932356476783752,0.04924757778644562
0.9993736743927002,0.001750519615598023,0.9936113953590393,0.048717088997364044
1.0,0.0002644851920194924,0.994363009929657,0.05477634444832802
0.9998747110366821,0.00014891900354996324,0.9921082258224487,0.05693574249744415
0.9998747110366821,0.0004156388167757541,0.9906050562858582,0.05889182165265083
0.9991231560707092,0.00266066356562078,0.9917324185371399,0.05743015930056572
0.9989978671073914,0.00501981470733881,0.9924840331077576,0.0599076934158802
0.9969936013221741,0.009393050335347652,0.990980863571167,0.04614010825753212
0.9986220598220825,0.005335332825779915,0.9917324185371399,0.0543733611702919
