epoch,loss,accuracy,val_loss,val_accuracy
1,0.49113672971725464,0.8430290818214417,0.3307091295719147,0.8969696760177612
2,0.2242983728647232,0.9217652678489685,0.26742449402809143,0.9252524971961975
3,0.14566826820373535,0.9488465189933777,0.2101556658744812,0.9414141178131104
4,0.12348493188619614,0.9576228857040405,0.19019615650177002,0.9434343576431274
5,0.10787563771009445,0.9628886580467224,0.17409785091876984,0.9555555582046509
6,0.0772472396492958,0.970912754535675,0.1687479317188263,0.9434343576431274
7,0.07092434167861938,0.9724172353744507,0.15960511565208435,0.9575757384300232
8,0.06325958669185638,0.9759277701377869,0.15975984930992126,0.9616161584854126
9,0.0561879426240921,0.9799398183822632,0.15627363324165344,0.9494949579238892
10,0.040976084768772125,0.9837011098861694,0.1501930058002472,0.9595959782600403
11,0.04254717752337456,0.9869608879089355,0.15827621519565582,0.9616161584854126
12,0.0349653996527195,0.9879639148712158,0.15252339839935303,0.9515151381492615
13,0.03571990132331848,0.9862086176872253,0.1565595418214798,0.9474747180938721
14,0.027252476662397385,0.9917251467704773,0.15507689118385315,0.9575757384300232
15,0.025609398260712624,0.9912236928939819,0.1512635201215744,0.9595959782600403
16,0.020279277116060257,0.9924774169921875,0.14801490306854248,0.9595959782600403
17,0.013573730364441872,0.9954864382743835,0.1526857614517212,0.9595959782600403
18,0.018845871090888977,0.994232714176178,0.1499452441930771,0.9535353779792786
19,0.0193965844810009,0.9929789304733276,0.1537603884935379,0.9575757384300232
20,0.01429363526403904,0.994483470916748,0.1523863822221756,0.9575757384300232
21,0.013644852675497532,0.9959879517555237,0.1606074422597885,0.9595959782600403
22,0.014495054259896278,0.9949849843978882,0.15669740736484528,0.9595959782600403
23,0.012205582112073898,0.9952356815338135,0.15191783010959625,0.9555555582046509
24,0.011165803298354149,0.9964894652366638,0.1578071415424347,0.9595959782600403
25,0.012720744125545025,0.9954864382743835,0.1475076526403427,0.9595959782600403
26,0.00902740377932787,0.9977432489395142,0.1620749980211258,0.9575757384300232
27,0.008166547864675522,0.996990978717804,0.14863425493240356,0.9535353779792786
28,0.009135289117693901,0.9967402219772339,0.1515023112297058,0.9555555582046509
29,0.007077744696289301,0.9987462162971497,0.15392829477787018,0.9535353779792786
30,0.00784656684845686,0.9979940056800842,0.15617378056049347,0.9575757384300232
31,0.008374670520424843,0.9974924921989441,0.15789289772510529,0.9575757384300232
32,0.007712304126471281,0.9982447624206543,0.15129593014717102,0.9575757384300232
33,0.006788091734051704,0.9982447624206543,0.14538432657718658,0.9636363387107849
34,0.008000090718269348,0.997241735458374,0.15560080111026764,0.9575757384300232
35,0.007898310199379921,0.9982447624206543,0.1776859015226364,0.9575757384300232
36,0.003952224273234606,0.9994984865188599,0.17194396257400513,0.9595959782600403
37,0.004388534929603338,0.9992477297782898,0.1600746065378189,0.9575757384300232
38,0.0053408024832606316,0.9987462162971497,0.1582270860671997,0.9616161584854126
39,0.004433401394635439,0.9989969730377197,0.15486851334571838,0.9575757384300232
40,0.0043710460886359215,0.9992477297782898,0.15574528276920319,0.9595959782600403
41,0.004266834352165461,0.9989969730377197,0.15158970654010773,0.9595959782600403
42,0.002833259291946888,1.0,0.15106824040412903,0.9595959782600403
43,0.004096182528883219,0.9989969730377197,0.17036746442317963,0.9595959782600403
44,0.004454065579921007,0.9989969730377197,0.16881322860717773,0.9595959782600403
45,0.0038622214924544096,0.9992477297782898,0.16307272017002106,0.9575757384300232
46,0.003306498285382986,0.9989969730377197,0.16982270777225494,0.9555555582046509
47,0.0043613663874566555,0.9989969730377197,0.17391705513000488,0.9595959782600403
48,0.0036663939245045185,0.9987462162971497,0.165741428732872,0.9575757384300232
49,0.0024086961057037115,0.9997492432594299,0.16794836521148682,0.9555555582046509
50,0.003049009945243597,0.9994984865188599,0.17180882394313812,0.9636363387107849
51,0.0028423035982996225,0.9994984865188599,0.15988773107528687,0.9555555582046509
52,0.0027846330776810646,0.9994984865188599,0.17257475852966309,0.9595959782600403
53,0.0021596280857920647,0.9997492432594299,0.15778793394565582,0.9616161584854126
54,0.002788746729493141,0.9994984865188599,0.15619029104709625,0.9595959782600403
55,0.0028561644721776247,0.9992477297782898,0.16734597086906433,0.9595959782600403
56,0.001315784640610218,1.0,0.17206524312496185,0.9575757384300232
57,0.0019251793855801225,0.9997492432594299,0.16193616390228271,0.9595959782600403
58,0.001787029905244708,0.9997492432594299,0.16775941848754883,0.9555555582046509
59,0.002705696038901806,0.9994984865188599,0.1677808165550232,0.9575757384300232
60,0.0017013676697388291,1.0,0.17524494230747223,0.9535353779792786
61,0.0016693163197487593,1.0,0.17350783944129944,0.9575757384300232
62,0.002916398225352168,0.9994984865188599,0.1729123294353485,0.9595959782600403
63,0.0017092155758291483,1.0,0.18405209481716156,0.9555555582046509
64,0.001162938424386084,1.0,0.18175436556339264,0.9575757384300232
65,0.001224881736561656,1.0,0.1708213984966278,0.9575757384300232
66,0.00215539219789207,0.9994984865188599,0.18678905069828033,0.9595959782600403
67,0.0016957748448476195,0.9997492432594299,0.1747230589389801,0.9595959782600403
68,0.001135443220846355,1.0,0.17758068442344666,0.9616161584854126
69,0.0011951777851209044,0.9997492432594299,0.16674606502056122,0.9595959782600403
70,0.0011263106716796756,0.9997492432594299,0.16917301714420319,0.9575757384300232
71,0.0013975866604596376,0.9997492432594299,0.16559047996997833,0.9595959782600403
72,0.0010035720188170671,1.0,0.1698569357395172,0.9616161584854126
73,0.0017142771976068616,0.9994984865188599,0.1539163887500763,0.9616161584854126
74,0.0012966702925041318,1.0,0.15539288520812988,0.9636363387107849
75,0.0010303673334419727,1.0,0.1584743708372116,0.9616161584854126
76,0.0007196067599579692,1.0,0.15742142498493195,0.9636363387107849
77,0.0010717717232182622,0.9997492432594299,0.15934845805168152,0.9636363387107849
78,0.0006226498517207801,1.0,0.16004404425621033,0.9636363387107849
