epoch,loss,accuracy,val_loss,val_accuracy
1,0.5577137470245361,0.7895622849464417,0.47687819600105286,0.8417508602142334
2,0.3067900836467743,0.869107723236084,0.3493584990501404,0.8484848737716675
3,0.30682551860809326,0.877525269985199,0.2792873978614807,0.8821548819541931
4,0.22057197988033295,0.9120370149612427,0.21779043972492218,0.9090909361839294
5,0.20202234387397766,0.9284511804580688,0.1960214376449585,0.8989899158477783
6,0.18136794865131378,0.930134654045105,0.18234622478485107,0.932659924030304
7,0.14761821925640106,0.9377104640007019,0.15172670781612396,0.9427609443664551
8,0.12457770109176636,0.9503366947174072,0.19624082744121552,0.9427609443664551
9,0.15346775949001312,0.9372895359992981,0.1979595124721527,0.9292929172515869
10,0.09478934109210968,0.9675925970077515,0.1471143215894699,0.9461279511451721
11,0.09707968682050705,0.9617003202438354,0.09968021512031555,0.9494949579238892
12,0.10672157257795334,0.9574915766716003,0.08897848427295685,0.9629629850387573
13,0.07308771461248398,0.9722222089767456,0.1339617222547531,0.9629629850387573
14,0.08747947961091995,0.9650673270225525,0.1117924377322197,0.9494949579238892
15,0.08884865790605545,0.9701178669929504,0.2265274077653885,0.9057239294052124
16,0.07335809618234634,0.9713804721832275,0.20493170619010925,0.9427609443664551
17,0.07291024178266525,0.9659090638160706,0.08115710318088531,0.9831649661064148
18,0.04308164119720459,0.9861111044883728,0.14639122784137726,0.9528619647026062
19,0.06654392927885056,0.9730639457702637,0.10325946658849716,0.9629629850387573
20,0.027201715856790543,0.9911616444587708,0.1400597244501114,0.9629629850387573
21,0.06785853952169418,0.9751683473587036,0.11508142948150635,0.9663299918174744
22,0.04628962278366089,0.9806397557258606,0.09805800020694733,0.9663299918174744
23,0.06292527168989182,0.9789562225341797,0.1736941635608673,0.9494949579238892
24,0.047376248985528946,0.9802188277244568,0.1083899587392807,0.9696969985961914
25,0.09706827998161316,0.9692760705947876,0.09088099002838135,0.9696969985961914
26,0.0690249651670456,0.9743266105651855,0.18098269402980804,0.9225589036941528
27,0.1000405102968216,0.9646464586257935,0.12205877900123596,0.9663299918174744
28,0.0397813506424427,0.9848484992980957,0.11518336832523346,0.9663299918174744
29,0.04519052058458328,0.9823232293128967,0.1928868442773819,0.9461279511451721
30,0.028887350112199783,0.9882155060768127,0.10893899202346802,0.9730639457702637
31,0.04076777398586273,0.9840067625045776,0.11798585206270218,0.9730639457702637
32,0.0411098450422287,0.9852693676948547,0.16033130884170532,0.9528619647026062
33,0.04114072397351265,0.9856902360916138,0.048023831099271774,0.9865319728851318
34,0.024766284972429276,0.9920033812522888,0.17576569318771362,0.9562289714813232
35,0.015581503510475159,0.994107723236084,0.09970010071992874,0.9730639457702637
36,0.05418069660663605,0.9789562225341797,0.17020392417907715,0.9562289714813232
37,0.10113836824893951,0.9684343338012695,0.0820232480764389,0.9663299918174744
38,0.030237387865781784,0.9898989796638489,0.0749986320734024,0.9865319728851318
39,0.05501895397901535,0.9831649661064148,0.082619808614254,0.9696969985961914
40,0.022252315655350685,0.9911616444587708,0.06657905876636505,0.9797979593276978
41,0.025328755378723145,0.9898989796638489,0.08899811655282974,0.9629629850387573
42,0.023727115243673325,0.9886363744735718,0.2073148936033249,0.9528619647026062
43,0.03238771855831146,0.9873737096786499,0.09045831114053726,0.9764309525489807
44,0.019558506086468697,0.9932659864425659,0.1088046208024025,0.9696969985961914
45,0.046368639916181564,0.9861111044883728,0.07383386045694351,0.9797979593276978
46,0.022710001096129417,0.9928451180458069,0.062289223074913025,0.9865319728851318
47,0.009865643456578255,0.997053861618042,0.15729767084121704,0.9629629850387573
48,0.01862761192023754,0.994528591632843,0.06927066296339035,0.9730639457702637
49,0.04097801819443703,0.9861111044883728,0.1774355173110962,0.9494949579238892
50,0.04619690403342247,0.9819023609161377,0.13064388930797577,0.9730639457702637
