loss,accuracy,val_loss,val_accuracy
0.06011154130101204,0.9783974289894104,0.0852339044213295,0.9710478186607361
0.043120305985212326,0.9835299253463745,0.08110836893320084,0.9738051295280457
0.03075031191110611,0.9888923168182373,0.10596773028373718,0.9751838445663452
0.02437511645257473,0.9919564723968506,0.11942076683044434,0.9719669222831726
0.022388724610209465,0.992033064365387,0.11224906891584396,0.9710478186607361
0.031211290508508682,0.988585889339447,0.09581180661916733,0.9728860259056091
0.020853007212281227,0.993488609790802,0.11388564109802246,0.9703584313392639
0.0280989371240139,0.9896583557128906,0.11409229040145874,0.9664521813392639
0.022189171984791756,0.9922628998756409,0.11905880272388458,0.9715073704719543
0.01997384801506996,0.9932587742805481,0.12872090935707092,0.9710478186607361
0.020592929795384407,0.9923394918441772,0.12763769924640656,0.9703584313392639
0.018075959756970406,0.9940248131752014,0.14113175868988037,0.9740349054336548
0.016780057922005653,0.994178056716919,0.132685586810112,0.9731158018112183
0.01625313237309456,0.993488609790802,0.15181031823158264,0.9715073704719543
0.018897823989391327,0.9933353662490845,0.13729147613048553,0.9724264740943909
0.020587338134646416,0.9925693273544312,0.1384996473789215,0.970818042755127
0.018694112077355385,0.9930289387702942,0.12306898087263107,0.9701286554336548
0.0186785738915205,0.9942546486854553,0.1172642707824707,0.9715073704719543
0.016797618940472603,0.9929523468017578,0.1495378166437149,0.9749540686607361
0.01090566162019968,0.9960931539535522,0.1510462611913681,0.97265625
0.012165571562945843,0.9961697459220886,0.13885892927646637,0.9749540686607361
0.010421124286949635,0.9961697459220886,0.17287211120128632,0.9712775945663452
0.01569966971874237,0.9932587742805481,0.15957701206207275,0.9694393277168274
0.02063542976975441,0.9924161434173584,0.12447091937065125,0.97265625
0.02190372906625271,0.9916500449180603,0.11306288093328476,0.9751838445663452
0.012596865184605122,0.9960931539535522,0.14590813219547272,0.9758731722831726
0.012991982512176037,0.995097279548645,0.1418876349925995,0.9742646813392639
0.012441783212125301,0.9954802989959717,0.14054854214191437,0.9721966981887817
0.012025651521980762,0.9957101345062256,0.16878561675548553,0.974494457244873
0.013246987946331501,0.9957101345062256,0.15536151826381683,0.9740349054336548
0.013523965142667294,0.995786726474762,0.17490050196647644,0.9728860259056091
0.009250009432435036,0.996246337890625,0.18403758108615875,0.9701286554336548
0.01734829507768154,0.9941014051437378,0.17127016186714172,0.970818042755127
0.010684900917112827,0.996246337890625,0.1585932970046997,0.9721966981887817
0.008360179141163826,0.9969357848167419,0.17479616403579712,0.974724292755127
0.012905648909509182,0.995786726474762,0.13581083714962006,0.9738051295280457
0.013051501475274563,0.9951738715171814,0.13711638748645782,0.974724292755127
0.020933236926794052,0.9923394918441772,0.1255192905664444,0.97265625
0.012751821428537369,0.9956335425376892,0.1534440666437149,0.9685202240943909
0.008262362331151962,0.9972422122955322,0.19677335023880005,0.9710478186607361
0.011440184898674488,0.9957101345062256,0.14534591138362885,0.9731158018112183
0.008104261010885239,0.9975486397743225,0.1693512499332428,0.9754136204719543
0.00933136884123087,0.9963995814323425,0.1808980256319046,0.9717371463775635
0.007539921905845404,0.9973188042640686,0.18111997842788696,0.9719669222831726
0.010527651757001877,0.9960165619850159,0.1580730676651001,0.9712775945663452
0.016329025849699974,0.9944078326225281,0.15653567016124725,0.9740349054336548
0.011849001049995422,0.9963229894638062,0.17219644784927368,0.9735753536224365
0.007339438423514366,0.9980082511901855,0.17687034606933594,0.974494457244873
0.00521483551710844,0.9980849027633667,0.20165099203586578,0.9731158018112183
0.011557431891560555,0.9966293573379517,0.13989534974098206,0.9749540686607361
0.007424906361848116,0.9976252317428589,0.17123757302761078,0.974494457244873
0.011715305037796497,0.996246337890625,0.15456438064575195,0.9758731722831726
0.011162027716636658,0.9961697459220886,0.15341351926326752,0.9761029481887817
0.008297160267829895,0.9973954558372498,0.15587349236011505,0.9758731722831726
0.013977384194731712,0.9951738715171814,0.15487796068191528,0.9715073704719543
0.008458232507109642,0.9968591928482056,0.19237612187862396,0.9740349054336548
0.013494811952114105,0.9947908520698547,0.1561259776353836,0.974724292755127
0.012656236067414284,0.9954037070274353,0.15119639039039612,0.9712775945663452
0.008897451683878899,0.9958633184432983,0.1637282818555832,0.9765625
0.0059520709328353405,0.9978550672531128,0.1986277997493744,0.9770220518112183
0.0032548282761126757,0.9990807175636292,0.18816600739955902,0.9770220518112183
0.013727265410125256,0.9950206875801086,0.1517016738653183,0.970588207244873
0.01747163198888302,0.9944844245910645,0.13661213219165802,0.9719669222831726
0.014094588346779346,0.9953271150588989,0.14495471119880676,0.9742646813392639
0.011599929071962833,0.9963229894638062,0.15338999032974243,0.9735753536224365
