epoch,loss,accuracy,val_loss,val_accuracy
1,0.44467443227767944,0.817703127861023,0.21274876594543457,0.9090909361839294
2,0.2144017219543457,0.9162487387657166,0.143439382314682,0.9272727370262146
3,0.15476608276367188,0.9403209686279297,0.11241073906421661,0.9515151381492615
4,0.12551407516002655,0.952858567237854,0.09902854263782501,0.9575757384300232
5,0.11419165879487991,0.9561183452606201,0.0889008641242981,0.9616161584854126
6,0.09799686074256897,0.9636409282684326,0.08213553577661514,0.9636363387107849
7,0.08526328206062317,0.9714142680168152,0.08006913959980011,0.9636363387107849
8,0.07761386781930923,0.9691574573516846,0.08187610656023026,0.965656578540802
9,0.07009035348892212,0.9759277701377869,0.07844236493110657,0.9696969985961914
10,0.0675087496638298,0.9749248027801514,0.07083913683891296,0.9717171788215637
11,0.06023629754781723,0.9769307971000671,0.06987879425287247,0.965656578540802
12,0.056719958782196045,0.9806920886039734,0.06706968694925308,0.9717171788215637
13,0.04770989716053009,0.9834503531455994,0.06774122267961502,0.973737359046936
14,0.048061802983284,0.9839518666267395,0.06981748342514038,0.9717171788215637
15,0.04446942359209061,0.9842026233673096,0.06517119705677032,0.9696969985961914
16,0.04210236296057701,0.9844533801078796,0.06196369230747223,0.973737359046936
17,0.040164146572351456,0.9859578609466553,0.06119087338447571,0.9717171788215637
18,0.0369543693959713,0.9867101311683655,0.06120140850543976,0.9696969985961914
19,0.03486490994691849,0.9892176389694214,0.06384526193141937,0.9757575988769531
20,0.03322340175509453,0.9869608879089355,0.0595594085752964,0.973737359046936
21,0.030853334814310074,0.9892176389694214,0.0596608929336071,0.9717171788215637
22,0.027647947892546654,0.9917251467704773,0.06173118203878403,0.9717171788215637
23,0.031440217047929764,0.9899699091911316,0.058752063661813736,0.9717171788215637
24,0.025885429233312607,0.9917251467704773,0.056367237120866776,0.9717171788215637
25,0.02462747134268284,0.9927281737327576,0.05789260193705559,0.9717171788215637
26,0.02360527403652668,0.9934804439544678,0.056539617478847504,0.973737359046936
27,0.02056606113910675,0.994232714176178,0.055333174765110016,0.9696969985961914
28,0.02161518484354019,0.9939819574356079,0.05646679177880287,0.9696969985961914
29,0.021664805710315704,0.9937312006950378,0.055670298635959625,0.9717171788215637
30,0.020069727674126625,0.9952356815338135,0.05690157413482666,0.9717171788215637
31,0.017132002860307693,0.9954864382743835,0.05944568291306496,0.9757575988769531
32,0.018171725794672966,0.9959879517555237,0.058069657534360886,0.9717171788215637
33,0.01917901262640953,0.994232714176178,0.058720946311950684,0.973737359046936
34,0.015103517100214958,0.997241735458374,0.053773537278175354,0.973737359046936
35,0.016633180901408195,0.9964894652366638,0.05316388979554176,0.9717171788215637
36,0.014470771886408329,0.9962387084960938,0.055676769465208054,0.9717171788215637
37,0.015302821062505245,0.9964894652366638,0.060175344347953796,0.973737359046936
38,0.016807688400149345,0.9952356815338135,0.05463610589504242,0.9757575988769531
39,0.012468003667891026,0.996990978717804,0.0630641058087349,0.9696969985961914
40,0.013181410729885101,0.9977432489395142,0.054298609495162964,0.9757575988769531
41,0.010852535255253315,0.9987462162971497,0.05359206721186638,0.973737359046936
42,0.013222414068877697,0.9967402219772339,0.053513411432504654,0.9757575988769531
43,0.0117297088727355,0.9982447624206543,0.053166329860687256,0.9757575988769531
44,0.012183151207864285,0.996990978717804,0.05212167650461197,0.9777777791023254
45,0.011480951681733131,0.9967402219772339,0.061683207750320435,0.973737359046936
46,0.010728937573730946,0.9979940056800842,0.05700097233057022,0.973737359046936
47,0.010831978172063828,0.9979940056800842,0.05410964787006378,0.9757575988769531
48,0.009201101958751678,0.9989969730377197,0.05663838982582092,0.973737359046936
49,0.009368907660245895,0.9982447624206543,0.053855545818805695,0.973737359046936
50,0.009915169328451157,0.9979940056800842,0.05253345146775246,0.9777777791023254
51,0.009718713350594044,0.9984954595565796,0.057295724749565125,0.973737359046936
52,0.009731046855449677,0.9982447624206543,0.055326443165540695,0.973737359046936
53,0.009249546565115452,0.9977432489395142,0.05249227583408356,0.9797979593276978
54,0.008376958779990673,0.9987462162971497,0.05266845226287842,0.9797979593276978
