epoch,loss,accuracy,val_loss,val_accuracy
1,0.4353024363517761,0.8417752981185913,0.32431647181510925,0.842424213886261
2,0.14510264992713928,0.9400702118873596,0.1341925412416458,0.9494949579238892
3,0.14361843466758728,0.9440822601318359,0.11298608779907227,0.9555555582046509
4,0.12866805493831635,0.9460882544517517,0.15533868968486786,0.9272727370262146
5,0.0767124593257904,0.9739217758178711,0.13993580639362335,0.9616161584854126
6,0.090669646859169,0.9669007062911987,0.08566894382238388,0.965656578540802
7,0.0651174858212471,0.9744232892990112,0.05837735906243324,0.9757575988769531
8,0.06191018596291542,0.9759277701377869,0.07967609167098999,0.9696969985961914
9,0.07745721191167831,0.9721664786338806,0.2655649483203888,0.9191918969154358
10,0.056058723479509354,0.976429283618927,0.08598213642835617,0.9777777791023254
11,0.04027885943651199,0.9869608879089355,0.06694914400577545,0.9757575988769531
12,0.04778626188635826,0.9842026233673096,0.06678170710802078,0.9777777791023254
13,0.054757632315158844,0.9781845808029175,0.06954825669527054,0.973737359046936
14,0.03887089341878891,0.9854563474655151,0.041926730424165726,0.9797979593276978
15,0.021051939576864243,0.9919759035110474,0.08509019017219543,0.9757575988769531
16,0.026163041591644287,0.9902206659317017,0.08145513385534286,0.9777777791023254
17,0.048582788556814194,0.9816950559616089,0.10761132091283798,0.9636363387107849
18,0.042856570333242416,0.9862086176872253,0.045991577208042145,0.9838383793830872
19,0.02164049632847309,0.9929789304733276,0.04819036275148392,0.9777777791023254
20,0.04295319318771362,0.9834503531455994,0.13933145999908447,0.9717171788215637
21,0.024992728605866432,0.9924774169921875,0.16859185695648193,0.9434343576431274
22,0.03390717878937721,0.9864593744277954,0.0751706212759018,0.9757575988769531
23,0.01720225065946579,0.9947342276573181,0.08386019617319107,0.9797979593276978
24,0.027876729145646095,0.9919759035110474,0.036183714866638184,0.9878787994384766
25,0.012662768363952637,0.9954864382743835,0.07155078649520874,0.9797979593276978
26,0.01343293022364378,0.994483470916748,0.09245355427265167,0.9757575988769531
27,0.02299598604440689,0.9922266602516174,0.11158616095781326,0.9676767587661743
28,0.04242748022079468,0.9831995964050293,0.05705542862415314,0.9858585596084595
29,0.012860698625445366,0.9952356815338135,0.06731900572776794,0.9818181991577148
30,0.025543270632624626,0.9909729361534119,0.08621347695589066,0.9797979593276978
31,0.03155292943120003,0.9867101311683655,0.057115234434604645,0.973737359046936
32,0.015442931093275547,0.9949849843978882,0.04317694529891014,0.991919219493866
33,0.013653966598212719,0.9959879517555237,0.03996125981211662,0.991919219493866
34,0.022783154621720314,0.9924774169921875,0.0549086332321167,0.9838383793830872
