accuracy,loss,val_accuracy,val_loss
0.9902685284614563,0.04036026820540428,0.9878048896789551,0.049954015761613846
0.9958117604255676,0.014804337173700333,0.9841094017028809,0.06570098549127579
0.9944567680358887,0.015445907600224018,0.9885439872741699,0.06503429263830185
0.9954422116279602,0.012670357711613178,0.9874353408813477,0.0709780678153038
0.9935944676399231,0.020258044824004173,0.9863266944885254,0.0701155886054039
0.9967972636222839,0.010335324332118034,0.9892830848693848,0.06482595205307007
0.998645007610321,0.0033410568721592426,0.9885439872741699,0.09183894842863083
0.9985218048095703,0.003694563638418913,0.9885439872741699,0.08328346908092499
0.9983986020088196,0.004234062507748604,0.9885439872741699,0.08806123584508896
0.9980290532112122,0.005158957559615374,0.9889135360717773,0.0961119681596756
0.9990145564079285,0.003242946695536375,0.9878048896789551,0.09366889297962189
0.998645007610321,0.004444597754627466,0.9866962432861328,0.08216047286987305
0.9979059100151062,0.006112697068601847,0.9866962432861328,0.09893067181110382
0.998768150806427,0.005880225915461779,0.9885439872741699,0.08757931739091873
0.9954422116279602,0.011568429879844189,0.9844789505004883,0.07186305522918701
0.9969204068183899,0.010759074240922928,0.9878048896789551,0.07585303485393524
0.9979059100151062,0.007144186180084944,0.9881744384765625,0.07880640774965286
0.9990145564079285,0.00392767321318388,0.9870657920837402,0.09553419798612595
0.9979059100151062,0.008083031512796879,0.9844789505004883,0.07574856281280518
0.9977827072143555,0.006220091134309769,0.9878048896789551,0.09986864030361176
0.9990145564079285,0.0023370326962321997,0.9870657920837402,0.10663473606109619
0.998645007610321,0.005036298651248217,0.9855875968933105,0.09620992094278336
1.0,0.0007604992133565247,0.9878048896789551,0.10701977461576462
0.9998767971992493,0.0004388228408060968,0.9870657920837402,0.1206590011715889
1.0,7.388905942207202e-05,0.9870657920837402,0.12303769588470459
1.0,6.231186125660315e-05,0.9881744384765625,0.12527801096439362
1.0,3.9310329157160595e-05,0.9874353408813477,0.12778152525424957
1.0,2.5955152523238212e-05,0.9874353408813477,0.1308424323797226
1.0,2.4451386707369238e-05,0.9878048896789551,0.1327352523803711
1.0,1.910350147227291e-05,0.9874353408813477,0.13459017872810364
1.0,2.8458438464440405e-05,0.9874353408813477,0.13353566825389862
1.0,1.604373028385453e-05,0.9874353408813477,0.13864091038703918
1.0,1.0167042091779877e-05,0.9874353408813477,0.1411113440990448
1.0,2.068450703518465e-05,0.9874353408813477,0.14294077455997467
1.0,1.0140326594409999e-05,0.9874353408813477,0.14587777853012085
1.0,2.180565206799656e-05,0.9874353408813477,0.1500530242919922
1.0,2.4628629034850746e-05,0.9878048896789551,0.1504729688167572
1.0,4.661181719711749e-06,0.9878048896789551,0.15220899879932404
1.0,9.11933329916792e-06,0.9874353408813477,0.15438829362392426
1.0,4.7684056880825665e-06,0.9874353408813477,0.15720248222351074
1.0,5.066795438324334e-06,0.9874353408813477,0.15950913727283478
1.0,7.698365152464248e-06,0.9874353408813477,0.1598012000322342
1.0,7.017410098342225e-06,0.9874353408813477,0.1630324274301529
1.0,5.29728504261584e-06,0.9874353408813477,0.16642220318317413
1.0,6.148551619844511e-06,0.9874353408813477,0.16800720989704132
1.0,9.005405445350334e-06,0.9870657920837402,0.16837425529956818
1.0,3.3458813959441613e-06,0.9870657920837402,0.17161984741687775
1.0,2.91685432785016e-06,0.9870657920837402,0.17237727344036102
1.0,9.883449820335954e-06,0.9870657920837402,0.17401887476444244
1.0,2.362509803788271e-06,0.9870657920837402,0.17411142587661743
1.0,6.780326657462865e-06,0.9878048896789551,0.17846137285232544
1.0,1.2303987659834092e-06,0.9870657920837402,0.1803169846534729
1.0,1.7080383258871734e-06,0.9878048896789551,0.18112826347351074
0.997413158416748,0.01790948398411274,0.9822616577148438,0.09578561037778854
0.991746723651886,0.03248453885316849,0.9881744384765625,0.05268452689051628
0.9963045120239258,0.011413834989070892,0.9889135360717773,0.060583025217056274
0.9933481216430664,0.02236054837703705,0.9870657920837402,0.057887665927410126
0.9951958656311035,0.0133115965873003,0.9881744384765625,0.0567568801343441
0.9976595044136047,0.0075540305115282536,0.9881744384765625,0.06151151657104492
0.9988913536071777,0.003917820286005735,0.9889135360717773,0.06806149333715439
0.997413158416748,0.009152647107839584,0.9852180480957031,0.06282585859298706
0.9965508580207825,0.008089973591268063,0.9881744384765625,0.08069813996553421
0.9983986020088196,0.0036089203786104918,0.9881744384765625,0.09660521894693375
0.9982754588127136,0.005929061211645603,0.9885439872741699,0.0781768262386322
0.9980290532112122,0.00503129418939352,0.9889135360717773,0.0781455785036087
0.9993841052055359,0.0017452113097533584,0.9874353408813477,0.10704904049634933
0.9992609024047852,0.003147261217236519,0.9866962432861328,0.10134974867105484
0.9990145564079285,0.0035281521268188953,0.985957145690918,0.10000286996364594
