accuracy,loss,val_accuracy,val_loss
0.9922327995300293,0.028649933636188507,0.9887703657150269,0.0553499311208725
0.9945723414421082,0.015117380768060684,0.9915777444839478,0.049735963344573975
0.997379720211029,0.00868795532733202,0.9887703657150269,0.05254659056663513
0.9964439272880554,0.010878600180149078,0.9887703657150269,0.053446732461452484
0.9972861409187317,0.009315172210335732,0.9915777444839478,0.05152910202741623
0.9975669384002686,0.0064073605462908745,0.9898933172225952,0.056580912321805954
0.9982219934463501,0.006174429319798946,0.9904547929763794,0.05794486030936241
0.9974733591079712,0.008142639882862568,0.9887703657150269,0.059693604707717896
0.9982219934463501,0.004292062949389219,0.9901740550994873,0.07685230672359467
0.9974733591079712,0.008388534188270569,0.9887703657150269,0.05908362939953804
0.9992513656616211,0.0033424689900130033,0.9898933172225952,0.06560133397579193
0.9980348348617554,0.007155818864703178,0.9896125793457031,0.07024261355400085
0.9985027313232422,0.003913545049726963,0.989331841468811,0.07287916541099548
0.998970627784729,0.002980813616886735,0.9887703657150269,0.08610849827528
0.9985963106155396,0.003556451527401805,0.9884896278381348,0.07583796977996826
0.9984091520309448,0.004223273601382971,0.9910162687301636,0.07068230211734772
0.9991577863693237,0.0019702930003404617,0.9904547929763794,0.07644568383693695
0.9990642070770264,0.0026964941062033176,0.9901740550994873,0.08407231420278549
0.9995321035385132,0.0016442089108750224,0.989051103591919,0.09159678965806961
0.9975669384002686,0.006865022704005241,0.9884896278381348,0.09338687360286713
0.9967246651649475,0.00977473333477974,0.9884896278381348,0.06768634170293808
0.9985027313232422,0.004507890436798334,0.9887703657150269,0.07611265778541565
0.998970627784729,0.0030476332176476717,0.989331841468811,0.07834851741790771
0.9992513656616211,0.0018530964152887464,0.9912970066070557,0.075513556599617
0.9993449449539185,0.0027979761362075806,0.9907355308532715,0.07958032190799713
0.9994385242462158,0.0019262345740571618,0.9910162687301636,0.07799623161554337
0.9996256828308105,0.0012740719830617309,0.9887703657150269,0.08201136440038681
0.9985963106155396,0.005727210082113743,0.989331841468811,0.07287700474262238
0.9969118237495422,0.011656614951789379,0.9896125793457031,0.06512703001499176
0.997379720211029,0.008081700652837753,0.9896125793457031,0.06713263690471649
0.9981284141540527,0.005508654750883579,0.9907355308532715,0.05743866413831711
0.9996256828308105,0.0020966215524822474,0.9887703657150269,0.07615827769041061
0.9997192621231079,0.0010048229014500976,0.989051103591919,0.08505312353372574
0.998970627784729,0.003084273776039481,0.9882088899612427,0.07851384580135345
0.9998128414154053,0.0012274528853595257,0.9904547929763794,0.07692462205886841
1.0,0.00017642934108152986,0.9904547929763794,0.08301442116498947
1.0,5.774000965175219e-05,0.9904547929763794,0.08622551709413528
1.0,4.940368307870813e-05,0.9904547929763794,0.09013081341981888
1.0,7.045565143926069e-05,0.9904547929763794,0.09183948487043381
1.0,2.6348381652496755e-05,0.9907355308532715,0.0928771123290062
1.0,3.130525510641746e-05,0.9904547929763794,0.09702199697494507
1.0,1.8717108105192892e-05,0.9904547929763794,0.09468094259500504
1.0,1.8116248611477204e-05,0.9904547929763794,0.09571285545825958
1.0,2.1407742679002695e-05,0.989331841468811,0.09996403008699417
1.0,1.3751512597082183e-05,0.9904547929763794,0.10132458806037903
1.0,1.3865349501429591e-05,0.9901740550994873,0.10359540581703186
1.0,9.401592251379043e-06,0.9904547929763794,0.10374937206506729
1.0,1.7362037397106178e-05,0.9904547929763794,0.10726933926343918
1.0,1.109835193346953e-05,0.9904547929763794,0.11129028350114822
1.0,2.6004739993368275e-05,0.9901740550994873,0.11359550058841705
1.0,9.885090548777953e-06,0.9901740550994873,0.11579283326864243
1.0,6.975581982260337e-06,0.9901740550994873,0.11790189892053604
1.0,8.984238775155973e-06,0.9901740550994873,0.11945858597755432
1.0,8.708503628440667e-06,0.9901740550994873,0.12270119041204453
1.0,9.622133802622557e-06,0.989331841468811,0.1276460736989975
1.0,5.64379934075987e-06,0.989331841468811,0.1299259215593338
1.0,4.088945843250258e-06,0.989331841468811,0.13254480063915253
1.0,1.2014770618407056e-05,0.989331841468811,0.13671880960464478
1.0,3.1775641673448263e-06,0.989331841468811,0.13995963335037231
1.0,2.9954419460409554e-06,0.9896125793457031,0.14237160980701447
1.0,3.1633812795917038e-06,0.9901740550994873,0.14660894870758057
1.0,8.976129720394965e-06,0.9901740550994873,0.14953848719596863
1.0,2.5782574084587395e-06,0.9904547929763794,0.15055087208747864
1.0,3.409471446502721e-06,0.9898933172225952,0.15069057047367096
0.9980348348617554,0.012389454059302807,0.9811903238296509,0.1260470300912857
0.9948530793190002,0.015634873881936073,0.9868051409721375,0.07071902602910995
0.9970054030418396,0.012607797980308533,0.9887703657150269,0.06675541400909424
0.9985027313232422,0.005280047655105591,0.9870858788490295,0.0796065703034401
0.9981284141540527,0.005783167202025652,0.9904547929763794,0.06911161541938782
0.9993449449539185,0.0021669426932930946,0.9887703657150269,0.08771174401044846
0.9992513656616211,0.0018831409979611635,0.9896125793457031,0.08343242108821869
0.9991577863693237,0.0025431588292121887,0.9887703657150269,0.09869235008955002
0.9993449449539185,0.001928276615217328,0.9887703657150269,0.10010279715061188
0.9987834692001343,0.003219037316739559,0.9882088899612427,0.09133870899677277
0.9983155727386475,0.0055197360925376415,0.989051103591919,0.08485117554664612
0.9987834692001343,0.0029125127475708723,0.9904547929763794,0.08063950389623642
0.9996256828308105,0.0009388421894982457,0.9904547929763794,0.08780515193939209
0.9980348348617554,0.00947654154151678,0.9901740550994873,0.07055624574422836
0.9981284141540527,0.006709436420351267,0.989051103591919,0.06715677678585052
0.9987834692001343,0.003841411555185914,0.989051103591919,0.08681941032409668
0.9994385242462158,0.0017350371927022934,0.989051103591919,0.09792578220367432
0.9985963106155396,0.004502994939684868,0.9896125793457031,0.07732007652521133
0.998970627784729,0.0029761402402073145,0.989331841468811,0.07965168356895447
0.9998128414154053,0.001107980846427381,0.9907355308532715,0.09180152416229248
0.9998128414154053,0.0011423127725720406,0.9898933172225952,0.08986874669790268
1.0,0.00020820001373067498,0.989331841468811,0.09663431346416473
0.9998128414154053,0.0003699660301208496,0.9904547929763794,0.10039186477661133
1.0,7.28739905753173e-05,0.9896125793457031,0.10581591725349426
1.0,2.9980643375893123e-05,0.9901740550994873,0.10611511766910553
1.0,8.851571692503057e-06,0.9901740550994873,0.10740742087364197
1.0,6.049341664038366e-06,0.9901740550994873,0.1087038666009903
1.0,1.3893436516809743e-05,0.9904547929763794,0.1085151806473732
1.0,8.080090083240066e-06,0.9907355308532715,0.10992536693811417
1.0,5.637511094391812e-06,0.9904547929763794,0.11065094918012619
1.0,5.653681455441983e-06,0.9904547929763794,0.11182001978158951
1.0,6.155514711281285e-06,0.9907355308532715,0.11535725742578506
1.0,5.926732683292357e-06,0.9910162687301636,0.11724455654621124
1.0,3.5416337595961522e-06,0.9910162687301636,0.11828872561454773
1.0,8.200079719244968e-06,0.9904547929763794,0.11964775621891022
1.0,7.974725122039672e-06,0.9898933172225952,0.12362851947546005
