accuracy,loss,val_accuracy,val_loss
0.9872272610664368,0.04172994941473007,0.9856306314468384,0.05339471623301506
0.9914848208427429,0.024786315858364105,0.9872272610664368,0.05570362135767937
0.9939684271812439,0.015317220240831375,0.9882916212081909,0.0678393617272377
0.996806800365448,0.012037044391036034,0.9856306314468384,0.06949371099472046
0.9946780204772949,0.013801547698676586,0.9861628413200378,0.08239945024251938
0.9962745904922485,0.011993560008704662,0.9845662713050842,0.07420622557401657
0.9973390102386475,0.008137746714055538,0.9856306314468384,0.08017699420452118
0.9971616268157959,0.008530061691999435,0.9877594709396362,0.07259949296712875
0.998580813407898,0.003647963749244809,0.9856306314468384,0.08821512013673782
0.9976938366889954,0.006835657171905041,0.9872272610664368,0.09325707703828812
0.9966294169425964,0.010171167552471161,0.9898882508277893,0.0821349024772644
0.998580813407898,0.005169631913304329,0.9904204607009888,0.08709996193647385
0.9978712201118469,0.005583274178206921,0.9893560409545898,0.08666496723890305
0.9987581968307495,0.005023239180445671,0.9877594709396362,0.09499237686395645
0.9994677901268005,0.001524364692158997,0.9882916212081909,0.1024363785982132
0.9996451735496521,0.001110788551159203,0.9888238310813904,0.10615037381649017
0.9994677901268005,0.0010149754816666245,0.9888238310813904,0.09718559682369232
0.9998226165771484,0.0009150828118436038,0.9877594709396362,0.09826015681028366
1.0,0.00031162085360847414,0.9893560409545898,0.09655898809432983
0.9998226165771484,0.0003216299519408494,0.9893560409545898,0.09951918572187424
1.0,6.443892925744876e-05,0.9893560409545898,0.10022920370101929
1.0,6.173924339236692e-05,0.9893560409545898,0.10134299844503403
1.0,5.744138979935087e-05,0.9888238310813904,0.10273511707782745
1.0,6.363982538459823e-05,0.9888238310813904,0.10376914590597153
1.0,5.759992200182751e-05,0.9888238310813904,0.10618820786476135
1.0,2.414353730273433e-05,0.9882916212081909,0.10669596493244171
1.0,2.5147375708911568e-05,0.9888238310813904,0.10721313953399658
1.0,4.1865856474032626e-05,0.9888238310813904,0.10873422771692276
1.0,5.0432514399290085e-05,0.9888238310813904,0.10992398858070374
1.0,2.5441328034503385e-05,0.9888238310813904,0.10964426398277283
1.0,1.2608447832462844e-05,0.9888238310813904,0.10979783535003662
1.0,2.0225481421221048e-05,0.9882916212081909,0.11040358245372772
1.0,2.984579623444006e-05,0.9888238310813904,0.1121453046798706
1.0,1.693901140242815e-05,0.9888238310813904,0.1126088872551918
1.0,2.3510136088589206e-05,0.9888238310813904,0.11190598458051682
1.0,1.3507734365703072e-05,0.9888238310813904,0.11361999064683914
1.0,2.194526132370811e-05,0.9888238310813904,0.11466691642999649
1.0,1.0793048204504885e-05,0.9888238310813904,0.11517944186925888
1.0,9.508206858299673e-06,0.9893560409545898,0.11541956663131714
1.0,1.1010965863533784e-05,0.9888238310813904,0.11709064245223999
1.0,9.403731382917613e-06,0.9888238310813904,0.11813321709632874
1.0,1.4101869965088554e-05,0.9888238310813904,0.11927918344736099
1.0,2.4007264073588885e-05,0.9888238310813904,0.12036170810461044
1.0,1.0915258826571517e-05,0.9888238310813904,0.12296862155199051
1.0,9.350796062790323e-06,0.9888238310813904,0.12428668141365051
1.0,1.7647036656853743e-05,0.9888238310813904,0.124705970287323
1.0,1.5349851310020313e-05,0.9888238310813904,0.12540654838085175
1.0,1.0931190445262473e-05,0.9888238310813904,0.12753894925117493
1.0,8.378971870115492e-06,0.9888238310813904,0.12828920781612396
1.0,4.249248831911245e-06,0.9888238310813904,0.12895379960536957
1.0,5.394655090640299e-06,0.9888238310813904,0.12961019575595856
1.0,5.998129836370936e-06,0.9888238310813904,0.1302219182252884
1.0,6.808120360801695e-06,0.9888238310813904,0.13131174445152283
1.0,6.164986643852899e-06,0.9888238310813904,0.13239337503910065
1.0,1.0448113243910484e-05,0.9888238310813904,0.13430099189281464
1.0,1.0288164958183188e-05,0.9888238310813904,0.13562405109405518
1.0,1.348072419204982e-05,0.9888238310813904,0.13675212860107422
1.0,3.0267158308561193e-06,0.9888238310813904,0.13711819052696228
1.0,5.0298426685913e-06,0.9882916212081909,0.13810105621814728
1.0,1.21713583212113e-05,0.9882916212081909,0.13976183533668518
1.0,1.692139994702302e-05,0.9888238310813904,0.1411418467760086
1.0,2.281795559611055e-06,0.9882916212081909,0.14137667417526245
1.0,3.1840988867770648e-06,0.9888238310813904,0.14515891671180725
1.0,3.6504191029962385e-06,0.9888238310813904,0.14613062143325806
1.0,2.7589572709985077e-05,0.9888238310813904,0.14754259586334229
1.0,1.0947896043944638e-05,0.9888238310813904,0.14923395216464996
1.0,7.889322660048492e-06,0.9888238310813904,0.15083804726600647
1.0,7.45729676054907e-06,0.9888238310813904,0.1518811285495758
1.0,1.6569689478274086e-06,0.9888238310813904,0.15288841724395752
1.0,2.2087357137934305e-05,0.9888238310813904,0.15241876244544983
1.0,4.0360614548262674e-06,0.9888238310813904,0.15448664128780365
1.0,1.636365141166607e-06,0.9888238310813904,0.15429984033107758
1.0,4.6225600272009615e-06,0.9888238310813904,0.15536844730377197
1.0,3.0317792152345646e-06,0.9888238310813904,0.15697111189365387
1.0,1.5328103017964168e-06,0.9888238310813904,0.1595747470855713
1.0,3.561040102795232e-06,0.9893560409545898,0.16135317087173462
0.9888238310813904,0.06894882023334503,0.9739223122596741,0.10599509626626968
0.9884690642356873,0.03362317755818367,0.9882916212081909,0.06256873905658722
0.9941458106040955,0.018109209835529327,0.9898882508277893,0.05978749692440033
0.996806800365448,0.010487424209713936,0.9861628413200378,0.06614196300506592
0.9984034299850464,0.008314807899296284,0.9877594709396362,0.07278870791196823
0.9980486035346985,0.006892446894198656,0.9893560409545898,0.0771765261888504
0.9984034299850464,0.005307499784976244,0.9898882508277893,0.07702309638261795
0.9991130232810974,0.0035837364848703146,0.9893560409545898,0.07853618264198303
0.9980486035346985,0.00485526118427515,0.9893560409545898,0.08215454965829849
0.9971616268157959,0.005441230721771717,0.9898882508277893,0.06945383548736572
0.9952102303504944,0.015380085445940495,0.9866950511932373,0.0722503587603569
0.9984034299850464,0.006512918975204229,0.9898882508277893,0.07710034400224686
0.9984034299850464,0.003778040176257491,0.9909526109695435,0.08575285226106644
0.9989355802536011,0.004303756169974804,0.9898882508277893,0.0918366089463234
0.999290406703949,0.0029135532677173615,0.9909526109695435,0.08730360120534897
0.999290406703949,0.002531229518353939,0.9914848208427429,0.07973268628120422
0.9996451735496521,0.0007992315222509205,0.9914848208427429,0.09250209480524063
1.0,0.0002675367577467114,0.9909526109695435,0.09498204290866852
1.0,0.00011665691999951378,0.9914848208427429,0.09470143914222717
1.0,0.00014354010636452585,0.9914848208427429,0.10070978105068207
1.0,5.7481451221974567e-05,0.9914848208427429,0.10361286997795105
1.0,3.436650877119973e-05,0.9914848208427429,0.10498704761266708
1.0,3.156981256324798e-05,0.9909526109695435,0.10622115433216095
1.0,4.698858174378984e-05,0.9909526109695435,0.10827665776014328
