loss,accuracy,val_loss,val_accuracy
0.06284739822149277,0.9798998236656189,0.07787780463695526,0.975024402141571
0.03939695283770561,0.9862095713615417,0.07281894236803055,0.9769756197929382
0.03406025469303131,0.9872503876686096,0.06758571416139603,0.9783414602279663
0.024574898183345795,0.9905028343200684,0.0707918107509613,0.9783414602279663
0.023714585229754448,0.9916086792945862,0.08569518476724625,0.9777560830116272
0.02272764965891838,0.9913484454154968,0.08685363829135895,0.9783414602279663
0.023060869425535202,0.9908280968666077,0.08918098360300064,0.9777560830116272
0.022296397015452385,0.9921290278434753,0.08783482760190964,0.9777560830116272
0.021845601499080658,0.9919338822364807,0.0838480293750763,0.9797073006629944
0.019244717434048653,0.9930397272109985,0.0884152203798294,0.9775609970092773
0.021740956231951714,0.9923242330551147,0.08197280764579773,0.9783414602279663
0.015748977661132812,0.9942106008529663,0.09527327120304108,0.9795122146606445
0.016065113246440887,0.9945358633995056,0.09679693728685379,0.9781463146209717
0.017848307266831398,0.9940154552459717,0.08369624614715576,0.980682909488678
0.0162673257291317,0.994796097278595,0.08671087771654129,0.979902446269989
0.014797989279031754,0.9944708347320557,0.08907072991132736,0.9787316918373108
0.020342638716101646,0.9925844073295593,0.08109447360038757,0.9810731410980225
0.011856143362820148,0.9960970282554626,0.09775012731552124,0.9791219234466553
0.013020221143960953,0.9962271451950073,0.09697552770376205,0.9771707057952881
0.01662866584956646,0.9950562715530396,0.0974387675523758,0.9800975322723389
0.012118260376155376,0.9957067370414734,0.09730274975299835,0.9812682867050171
0.015455800108611584,0.9946659803390503,0.09865154325962067,0.9785366058349609
0.016891513019800186,0.9941455721855164,0.09103557467460632,0.9763902425765991
0.015588121488690376,0.9946659803390503,0.06914056837558746,0.9810731410980225
0.015153097920119762,0.9940805435180664,0.09352632611989975,0.9793170690536499
0.0169710461050272,0.9936251640319824,0.09108727425336838,0.9808780550956726
0.013634203933179379,0.9952514171600342,0.08472325652837753,0.9795122146606445
0.012010941281914711,0.9950562715530396,0.11383873969316483,0.9777560830116272
0.015692096203565598,0.9955115914344788,0.08668334782123566,0.9763902425765991
0.012118605896830559,0.9955766797065735,0.11042674630880356,0.9795122146606445
0.014001058414578438,0.9953815340995789,0.09769204258918762,0.9781463146209717
0.018903374671936035,0.9936902523040771,0.09453802555799484,0.9779512286186218
0.012766176834702492,0.9953164458274841,0.12043062597513199,0.9781463146209717
0.01100566890090704,0.9956417083740234,0.09891415387392044,0.9781463146209717
0.01563998870551586,0.9951863884925842,0.09803289920091629,0.9787316918373108
0.01607593521475792,0.9948611259460449,0.09782065451145172,0.9804878234863281
0.011657735332846642,0.996357262134552,0.10738401859998703,0.9789268374443054
0.017495980486273766,0.9937552809715271,0.09321672469377518,0.9797073006629944
0.011639817617833614,0.9960970282554626,0.10887283086776733,0.9785366058349609
0.01465664990246296,0.9952514171600342,0.10014715045690536,0.9818536639213562
0.010951690375804901,0.9960970282554626,0.09712474048137665,0.979902446269989
0.012199485674500465,0.9959669709205627,0.10504966229200363,0.9797073006629944
0.015101143158972263,0.9957067370414734,0.09518909454345703,0.9775609970092773
0.01690138876438141,0.9944058060646057,0.10762666910886765,0.9781463146209717
0.009642713703215122,0.9967475533485413,0.10604695975780487,0.9797073006629944
0.01103722769767046,0.996357262134552,0.12420646101236343,0.9791219234466553
0.020869115367531776,0.9921941161155701,0.08776547759771347,0.9769756197929382
0.013891322538256645,0.9955115914344788,0.10607991367578506,0.9777560830116272
0.009723645634949207,0.9965524077415466,0.10294191539287567,0.9814634323120117
0.009423925541341305,0.9965524077415466,0.11929049342870712,0.9808780550956726
0.01113164983689785,0.9961621165275574,0.11360648274421692,0.9763902425765991
0.012325385585427284,0.995901882648468,0.0952373743057251,0.9795122146606445
0.008160718716681004,0.9975931644439697,0.11011423170566559,0.9797073006629944
0.01485903188586235,0.9949261546134949,0.08752810955047607,0.9802926778793335
0.008742013946175575,0.9973980188369751,0.11092551797628403,0.9787316918373108
0.008785619400441647,0.9966174364089966,0.1137814074754715,0.9795122146606445
0.008606803603470325,0.9970728158950806,0.15577228367328644,0.9732682704925537
0.018231738358736038,0.9936902523040771,0.1182088553905487,0.9797073006629944
0.011135609820485115,0.996422290802002,0.0961398035287857,0.9795122146606445
0.007555454503744841,0.9970728158950806,0.1129787415266037,0.979902446269989
0.008317016065120697,0.9973329901695251,0.10426945984363556,0.9814634323120117
0.01086327712982893,0.9966825246810913,0.11933531612157822,0.9783414602279663
0.008386117406189442,0.9971378445625305,0.11106958240270615,0.980682909488678
0.007396729663014412,0.9973980188369751,0.1162121519446373,0.979902446269989
0.008524574339389801,0.9971378445625305,0.10961627960205078,0.9781463146209717
0.008694878779351711,0.9974631071090698,0.10975026339292526,0.9797073006629944
0.00748765142634511,0.9977232813835144,0.12317155301570892,0.9808780550956726
0.013333925977349281,0.9956417083740234,0.11300096660852432,0.9814634323120117
0.009394830092787743,0.9965524077415466,0.11593535542488098,0.9802926778793335
0.007149958051741123,0.9972028732299805,0.1356070637702942,0.9781463146209717
0.00973887462168932,0.9970077276229858,0.12014961987733841,0.9779512286186218
0.01830851472914219,0.9946009516716003,0.1104399636387825,0.9789268374443054
0.01256162952631712,0.9956417083740234,0.09600108861923218,0.9797073006629944
0.012139358557760715,0.9968125820159912,0.09697819501161575,0.979902446269989
0.00748605327680707,0.9973329901695251,0.13700543344020844,0.9765853881835938
0.014436968602240086,0.9961621165275574,0.1220795065164566,0.9769756197929382
0.011599426157772541,0.9956417083740234,0.10408195108175278,0.980682909488678
0.008643625304102898,0.9967475533485413,0.11751733720302582,0.9810731410980225
0.010717997327446938,0.9966825246810913,0.11858510226011276,0.9785366058349609
0.01326789055019617,0.9956417083740234,0.1078471764922142,0.9789268374443054
0.012787782587110996,0.9955766797065735,0.11325900256633759,0.9763902425765991
0.010747886262834072,0.996357262134552,0.11820629239082336,0.9769756197929382
0.008024793118238449,0.9968776702880859,0.12269135564565659,0.9748292565345764
0.012529965490102768,0.9957718253135681,0.10590235888957977,0.9791219234466553
0.007701442576944828,0.9977232813835144,0.12489251792430878,0.9783414602279663
0.009192482568323612,0.9970077276229858,0.12225043028593063,0.9781463146209717
0.00952149648219347,0.9974631071090698,0.10823383927345276,0.9779512286186218
0.011162711307406425,0.996422290802002,0.11507293581962585,0.9765853881835938
0.009121032431721687,0.9966174364089966,0.1351780742406845,0.9756097793579102
0.012743014842271805,0.9957718253135681,0.11737687885761261,0.9769756197929382
0.010107061825692654,0.9970077276229858,0.13410170376300812,0.9814634323120117
0.012301375158131123,0.9956417083740234,0.11207877844572067,0.9800975322723389
0.009263565763831139,0.9970728158950806,0.11667551845312119,0.9791219234466553
0.005962179508060217,0.9974631071090698,0.109052374958992,0.9816585183143616
0.005655041430145502,0.997983455657959,0.13321582973003387,0.9802926778793335
0.0074468799866735935,0.9976582527160645,0.12709254026412964,0.9797073006629944
0.012545250356197357,0.9962921738624573,0.12440375238656998,0.9779512286186218
0.01598486118018627,0.9941455721855164,0.09129202365875244,0.9824390411376953
0.01186803262680769,0.9959669709205627,0.08998212218284607,0.9822438955307007
0.00800214521586895,0.9970728158950806,0.09581214189529419,0.9800975322723389
